x,y,zone,comp,age,seqs,phylo,lul_2010,lul_1980,lul_2000,lul_2015,regions,spot_comp,spot_age,spot_seqs
-89.125,20.875,0,-2.8303885459899902,-1.3270471096038818,-3.160379648208618,-1.9114257097244263,Primary,Primary,Primary,Primary,Mexico Southeast,Coldspot,NA,Coldspot
-88.875,20.875,0,-2.93627667427063,-0.9754981994628906,-2.9728105068206787,-1.8914964199066162,Human use,Human use,Human use,Human use,Mexico Southeast,Coldspot,NA,Coldspot
-88.625,20.875,0,-2.262605667114258,-0.8079578280448914,-2.8253419399261475,-1.8942710161209106,Primary,Primary,Primary,Human use,Mexico Southeast,Coldspot,NA,Coldspot
-88.375,20.875,0,-2.1958301067352295,-0.7411321997642517,-2.936256170272827,-1.6910682916641235,Primary,Primary,Primary,Primary,Mexico Southeast,Coldspot,NA,Coldspot
-88.125,20.875,0,-1.7231255769729614,-0.5234380960464478,-2.672929286956787,-1.4733484983444214,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,Coldspot
-87.875,20.875,0,NA,-0.7412015795707703,-2.5871522426605225,-1.200539469718933,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,Coldspot
-87.625,20.875,0,-1.4206205606460571,-0.7744768857955933,-2.8813958168029785,-1.3543344736099243,Primary,Primary,Primary,Primary,Mexico Southeast,NA,NA,Coldspot
-87.375,20.875,0,-2.0136821269989014,-0.8988256454467773,-2.4191174507141113,-1.1215946674346924,Primary,Primary,Primary,Primary,Mexico Southeast,Coldspot,NA,Coldspot
-87.125,20.875,0,-1.3248554468154907,-1.4238613843917847,-2.1408326625823975,-0.35056743025779724,Primary,Primary,Primary,Primary,Mexico Southeast,NA,NA,Coldspot
-86.875,20.875,0,-0.912001371383667,-0.9728253483772278,-2.0527193546295166,-0.9254805445671082,Primary,Primary,Primary,Primary,Mexico Southeast,NA,NA,Coldspot
-105.125,20.625,10,2.7208008766174316,-0.1658039093017578,2.5095503330230713,2.2759451866149902,Primary,Primary,Human use,Human use,Mexico Southwest,Hotspot,NA,Hotspot
-104.875,20.625,10,NA,-0.43973591923713684,3.5304856300354004,2.673349618911743,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-104.625,20.625,10,NA,-0.5064953565597534,4.781300067901611,3.401660919189453,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-104.375,20.625,11,3.3152313232421875,-0.1558435559272766,4.721011161804199,3.4775397777557373,Primary,Primary,Primary,Primary,Mexico Southwest,Hotspot,NA,Hotspot
-104.125,20.625,10,3.0752811431884766,-0.5408923029899597,4.166323661804199,2.957244396209717,Primary,Primary,Primary,Primary,Mexico Southwest,Hotspot,NA,Hotspot
-103.875,20.625,10,3.0381357669830322,-1.126302719116211,4.04164457321167,2.6686971187591553,Human use,Human use,Human use,Human use,Mexico Southwest,Hotspot,NA,Hotspot
-103.625,20.625,10,3.1243081092834473,-0.9254887104034424,3.44331955909729,2.285917043685913,Primary,Primary,Primary,Primary,Mexico Southwest,Hotspot,NA,Hotspot
-103.375,20.625,10,3.6480648517608643,-0.27253854274749756,2.4554827213287354,1.9690464735031128,Human use,Human use,Human use,Human use,Mexico Southwest,Hotspot,NA,Hotspot
-103.125,20.625,10,3.8918874263763428,-0.2892096936702728,1.703160285949707,1.5125443935394287,Human use,Human use,Human use,Human use,Mexico Southwest,Hotspot,NA,NA
-102.875,20.625,11,4.482459545135498,0.01328855101019144,1.6014872789382935,1.502773404121399,Human use,Human use,Human use,Human use,Mexico Southwest,Hotspot,NA,NA
-102.625,20.625,1,4.377322673797607,0.3299166262149811,1.0800479650497437,1.0768779516220093,Primary,Primary,Human use,Human use,Mexico Southwest,Hotspot,NA,NA
-102.375,20.625,1,5.180258274078369,0.02934032864868641,0.6514882445335388,0.46869778633117676,Primary,Primary,Human use,Human use,Mexico Southwest,Hotspot,NA,NA
-102.125,20.625,11,5.176262855529785,-0.8071633577346802,1.067301869392395,0.998058021068573,Primary,Primary,Primary,Human use,Mexico Southwest,Hotspot,NA,NA
-101.875,20.625,1,4.243713855743408,-0.8166753053665161,0.6920326352119446,0.8130510449409485,Primary,Primary,Primary,Primary,Mexico Northeast,Hotspot,NA,NA
-101.625,20.625,1,3.667083263397217,-1.2100776433944702,0.27905064821243286,0.827445387840271,Primary,Primary,Human use,Human use,Mexico Northeast,Hotspot,NA,NA
-101.375,20.625,11,2.7816882133483887,-1.328538417816162,0.4141404926776886,1.1005265712738037,Human use,Human use,Human use,Human use,Mexico Northeast,Hotspot,NA,NA
-101.125,20.625,0,NA,-2.080662965774536,-0.22267243266105652,0.5591515302658081,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Coldspot,NA
-100.875,20.625,0,1.521007776260376,-2.5325026512145996,-0.5942493081092834,0.24766086041927338,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Coldspot,NA
-100.625,20.625,0,0.8672111630439758,-2.566680908203125,0.10513453930616379,0.9270218014717102,Primary,Primary,Primary,Primary,Mexico Northeast,NA,Coldspot,NA
-100.375,20.625,0,0.4464907646179199,-2.7684903144836426,-0.02780505269765854,0.9796213507652283,Primary,Primary,Human use,Human use,Mexico Northeast,NA,Coldspot,NA
-100.125,20.625,0,0.37719547748565674,-3.1527388095855713,0.37850210070610046,1.0937278270721436,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Coldspot,NA
-99.875,20.625,0,-0.10783736407756805,-2.449796199798584,0.5527963042259216,0.9550783634185791,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Coldspot,NA
-99.625,20.625,0,-0.47832366824150085,-1.4623888731002808,0.7887846827507019,1.4963233470916748,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-99.375,20.625,0,-1.1401093006134033,-1.7371193170547485,0.5739920735359192,0.9404098987579346,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-99.125,20.625,0,-1.3876134157180786,-1.3605279922485352,0.9556184411048889,0.8588370084762573,Primary,Primary,Primary,Primary,Mexico Northeast,NA,NA,NA
-98.875,20.625,0,-1.3080195188522339,-0.6083210110664368,0.9472360610961914,0.1244904100894928,Primary,Primary,Human use,Human use,Mexico Northeast,NA,NA,NA
-98.625,20.625,0,-1.0284186601638794,-1.394613265991211,0.31427305936813354,-0.7327641844749451,Primary,Primary,Human use,Human use,Mexico Northeast,NA,NA,NA
-98.375,20.625,0,-0.2022506147623062,-1.711815595626831,-0.9182373881340027,-2.0845608711242676,Primary,Primary,Human use,Human use,Mexico Gulf,NA,NA,NA
-98.125,20.625,0,-0.5423697829246521,-0.7256015539169312,-1.6769964694976807,-2.6283159255981445,Primary,Human use,Human use,Human use,Mexico Gulf,NA,NA,NA
-97.875,20.625,0,-1.0203559398651123,-0.8081633448600769,-2.499580144882202,-3.679426431655884,Human use,Human use,Human use,Human use,Mexico Central,NA,NA,Coldspot
-97.625,20.625,0,-0.3650153577327728,-1.0758723020553589,-3.568765640258789,-4.271562099456787,Human use,Human use,Human use,Human use,Mexico Gulf,NA,NA,Coldspot
-97.375,20.625,0,-0.7518203854560852,-0.818017840385437,-4.058256149291992,-4.481109142303467,Human use,Human use,Human use,Human use,Mexico Gulf,NA,NA,Coldspot
-90.375,20.625,0,-3.433823585510254,-0.9346166849136353,-3.1416444778442383,-1.417744517326355,Primary,Primary,Primary,Primary,Mexico Southeast,Coldspot,NA,Coldspot
-90.125,20.625,0,-3.025710344314575,-1.03927481174469,-3.4088103771209717,-1.7961604595184326,Primary,Primary,Primary,Primary,Mexico Southeast,Coldspot,NA,Coldspot
-89.875,20.625,0,-2.783656358718872,-1.2526479959487915,-3.8645968437194824,-2.1164166927337646,Primary,Primary,Primary,Primary,Mexico Southeast,Coldspot,NA,Coldspot
-89.625,20.625,0,-3.4196767807006836,-1.2948623895645142,-3.2955644130706787,-1.5979773998260498,Primary,Primary,Primary,Primary,Mexico Southeast,Coldspot,NA,Coldspot
-89.375,20.625,0,-3.0545482635498047,-0.9259410500526428,-2.9385552406311035,-1.4414763450622559,Primary,Primary,Primary,Primary,Mexico Southeast,Coldspot,NA,Coldspot
-89.125,20.625,0,NA,-0.808524489402771,-3.120748281478882,-1.6459522247314453,Primary,Primary,Primary,Primary,Mexico Southeast,NA,NA,Coldspot
-88.875,20.625,0,-3.0239508152008057,-0.6412646174430847,-2.872265577316284,-1.363010048866272,Human use,Human use,Human use,Human use,Mexico Southeast,Coldspot,NA,Coldspot
-88.625,20.625,0,-2.1760754585266113,-0.6239492297172546,-2.9236769676208496,-1.3540276288986206,Human use,Human use,Human use,Human use,Mexico Southeast,Coldspot,NA,Coldspot
-88.375,20.625,0,-2.2840423583984375,-0.7746824622154236,-2.7888033390045166,-0.9412654042243958,Human use,Human use,Human use,Human use,Mexico Southeast,Coldspot,NA,Coldspot
-88.125,20.625,0,-1.9552580118179321,-0.4400840401649475,-2.7418973445892334,-1.4415119886398315,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,Coldspot
-87.875,20.625,0,NA,-0.2891407012939453,-2.719984292984009,-1.5756839513778687,Primary,Primary,Primary,Primary,Mexico Southeast,NA,NA,Coldspot
-87.625,20.625,0,-1.6502783298492432,-0.5321573615074158,-3.003690242767334,-1.1847132444381714,Primary,Primary,Primary,Primary,Mexico Southeast,NA,NA,Coldspot
-87.375,20.625,0,NA,-0.7198605537414551,-2.8040225505828857,-0.734522819519043,Primary,Primary,Primary,Primary,Mexico Southeast,NA,NA,Coldspot
-87.125,20.625,0,-1.437473177909851,-0.5542417764663696,-2.2484898567199707,-0.39119505882263184,Primary,Primary,Primary,Primary,Mexico Southeast,NA,NA,Coldspot
-105.625,20.375,0,NA,-0.7049150466918945,0.6220408082008362,0.7974967360496521,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,NA
-105.375,20.375,1,2.174123764038086,-0.5840469598770142,0.9515970945358276,1.099965214729309,Primary,Primary,Primary,Primary,Mexico Southwest,Hotspot,NA,NA
-105.125,20.375,11,2.594238758087158,-0.2941030263900757,1.9061927795410156,1.9841212034225464,Primary,Primary,Primary,Primary,Mexico Southwest,Hotspot,NA,NA
-104.875,20.375,10,2.776160478591919,-0.10485873371362686,3.287409782409668,2.7204232215881348,Primary,Primary,Primary,Primary,Mexico Southwest,Hotspot,NA,Hotspot
-104.625,20.375,11,2.7911083698272705,-0.40618690848350525,3.581052541732788,2.7361643314361572,Primary,Primary,Primary,Primary,Mexico Southwest,Hotspot,NA,Hotspot
-104.375,20.375,11,3.0194780826568604,-0.35638105869293213,3.8553719520568848,2.9140467643737793,Primary,Primary,Primary,Primary,Mexico Southwest,Hotspot,NA,Hotspot
-104.125,20.375,11,2.3260674476623535,-0.7415612936019897,3.9346225261688232,2.947350025177002,Primary,Primary,Primary,Primary,Mexico Southwest,Hotspot,NA,Hotspot
-103.875,20.375,11,2.5315022468566895,-1.0929675102233887,3.8173446655273438,2.387974739074707,Primary,Primary,Primary,Primary,Mexico Southwest,Hotspot,NA,Hotspot
-103.625,20.375,11,3.1798958778381348,-0.8164641261100769,2.693953275680542,1.7445011138916016,Primary,Primary,Human use,Human use,Mexico Southwest,Hotspot,NA,Hotspot
-103.375,20.375,11,3.6180028915405273,-0.2978593111038208,2.5330214500427246,1.8989753723144531,Primary,Primary,Primary,Primary,Mexico Southwest,Hotspot,NA,Hotspot
-103.125,20.375,11,4.047997951507568,-0.31364646553993225,2.141279935836792,1.269423246383667,Primary,Primary,Primary,Primary,Mexico Southwest,Hotspot,NA,Hotspot
-102.875,20.375,10,NA,0.5730600953102112,1.4917773008346558,0.6269625425338745,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,NA
-102.625,20.375,1,4.555060863494873,0.37210613489151,1.0003032684326172,0.7100317478179932,Human use,Human use,Human use,Human use,Mexico Southwest,Hotspot,NA,NA
-102.375,20.375,11,4.454556941986084,0.10412214696407318,1.0601646900177002,0.567097008228302,Human use,Human use,Human use,Human use,Mexico Southwest,Hotspot,NA,NA
-102.125,20.375,11,4.312123775482178,-0.3896523416042328,0.8900058269500732,-0.18805286288261414,Human use,Human use,Human use,Human use,Mexico Southwest,Hotspot,NA,NA
-101.875,20.375,1,2.7377867698669434,-0.6577118635177612,0.6635253429412842,0.16528667509555817,Human use,Human use,Human use,Human use,Mexico Northeast,Hotspot,NA,NA
-101.625,20.375,10,1.8999133110046387,-0.9758573174476624,0.4627567231655121,0.43509891629219055,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-101.375,20.375,1,1.0089389085769653,-1.360742449760437,-0.25528469681739807,-0.09048298746347427,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-101.125,20.375,1,0.8929994702339172,-1.427934169769287,-0.1846294105052948,0.1132747009396553,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-100.875,20.375,1,0.306771844625473,-1.946586012840271,-0.3497493267059326,0.10646720230579376,Primary,Primary,Primary,Primary,Mexico Northeast,NA,NA,NA
-100.625,20.375,0,0.10379228740930557,-2.047886848449707,-0.11192108690738678,0.4981447160243988,Primary,Primary,Human use,Human use,Mexico Northeast,NA,Coldspot,NA
-100.375,20.375,0,0.28494396805763245,-2.2990148067474365,0.020955240353941917,0.6917687654495239,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Coldspot,NA
-100.125,20.375,0,0.7141388654708862,-2.5001308917999268,0.3247164785861969,1.128252625465393,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Coldspot,NA
-99.875,20.375,0,-0.49620312452316284,-1.8046022653579712,0.6225637197494507,1.3340222835540771,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-99.625,20.375,0,-0.9486657381057739,-1.4858180284500122,0.6407909989356995,1.2369567155838013,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-99.375,20.375,0,-2.259892225265503,-0.9668607115745544,0.748752772808075,1.318611979484558,Human use,Human use,Human use,Human use,Mexico Northeast,Coldspot,NA,NA
-99.125,20.375,0,-1.6431783437728882,-0.6654004454612732,0.9894625544548035,1.2894468307495117,Primary,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-98.875,20.375,10,-1.4933191537857056,-0.43164315819740295,1.2695550918579102,1.1905579566955566,Primary,Primary,Human use,Human use,Mexico Northeast,NA,NA,NA
-98.625,20.375,10,-1.2731729745864868,-0.774613082408905,1.1775799989700317,0.5498104095458984,Primary,Primary,Human use,Human use,Mexico Northeast,NA,NA,NA
-98.375,20.375,0,-1.3719357252120972,-1.52786386013031,0.21935100853443146,-0.9827824831008911,Primary,Primary,Human use,Human use,Mexico Northeast,NA,NA,NA
-98.125,20.375,0,-0.4666805565357208,-1.260684609413147,-0.5477941036224365,-1.267082691192627,Primary,Primary,Human use,Human use,Mexico Northeast,NA,NA,NA
-97.875,20.375,0,-0.9226418733596802,-1.8125194311141968,-1.664178729057312,-2.355501174926758,Primary,Human use,Human use,Human use,Mexico Central,NA,NA,NA
-97.625,20.375,0,-0.48094725608825684,-1.6951375007629395,-2.350471019744873,-3.192416191101074,Human use,Human use,Human use,Human use,Mexico Gulf,NA,NA,Coldspot
-97.375,20.375,0,-0.9264351725578308,-0.605138897895813,-3.0460355281829834,-3.4455466270446777,Human use,Human use,Human use,Human use,Mexico Gulf,NA,NA,Coldspot
-97.125,20.375,0,-1.3719450235366821,-0.472616583108902,-3.0644874572753906,-3.3146533966064453,Human use,Human use,Human use,Human use,Mexico Gulf,NA,NA,Coldspot
-90.375,20.375,0,-2.75616717338562,-1.6220649480819702,-2.8607842922210693,-1.6113401651382446,Primary,Primary,Primary,Primary,Mexico Southeast,Coldspot,NA,Coldspot
-90.125,20.375,0,-3.251187801361084,-1.7822344303131104,-3.3196282386779785,-1.6720763444900513,Primary,Primary,Primary,Primary,Mexico Southeast,Coldspot,NA,Coldspot
-89.875,20.375,0,-3.3739418983459473,-1.7201858758926392,-3.935342788696289,-2.06937837600708,Primary,Primary,Primary,Primary,Mexico Southeast,Coldspot,NA,Coldspot
-89.625,20.375,0,-3.4660260677337646,-1.561278223991394,-3.4517436027526855,-1.3701668977737427,Primary,Primary,Primary,Primary,Mexico Southeast,Coldspot,NA,Coldspot
-89.375,20.375,0,-2.7769973278045654,-1.4779261350631714,-3.3404345512390137,-1.506920337677002,Primary,Primary,Primary,Primary,Mexico Southeast,Coldspot,NA,Coldspot
-89.125,20.375,0,-2.2885303497314453,-1.159441590309143,-3.153663158416748,-1.282663106918335,Primary,Primary,Primary,Primary,Mexico Southeast,Coldspot,NA,Coldspot
-88.875,20.375,0,-2.3393893241882324,-0.724531352519989,-3.417559862136841,-1.2070262432098389,Primary,Primary,Primary,Primary,Mexico Southeast,Coldspot,NA,Coldspot
-88.625,20.375,0,NA,-0.6744524240493774,-3.16306209564209,-0.901164710521698,Primary,Primary,Primary,Primary,Mexico Southeast,NA,NA,Coldspot
-88.375,20.375,0,-2.9506964683532715,-0.5492629408836365,-3.1742262840270996,-2.1345322132110596,Primary,Primary,Primary,Primary,Mexico Southeast,Coldspot,NA,Coldspot
-88.125,20.375,0,-2.1883811950683594,-0.6409712433815002,-3.3084115982055664,-1.8515737056732178,Primary,Primary,Primary,Primary,Mexico Southeast,Coldspot,NA,Coldspot
-87.875,20.375,0,NA,-0.27267804741859436,-3.321652889251709,-1.937467098236084,Primary,Primary,Primary,Primary,Mexico Southeast,NA,NA,Coldspot
-87.625,20.375,0,-1.7746655941009521,-0.7172452807426453,-3.230332136154175,-2.141598701477051,Primary,Primary,Primary,Primary,Mexico Southeast,NA,NA,Coldspot
-87.375,20.375,0,-1.915501356124878,-0.5332990288734436,-3.2478861808776855,-1.9222826957702637,Primary,Primary,Primary,Primary,Mexico Southeast,NA,NA,Coldspot
-105.375,20.125,0,NA,-0.301552414894104,0.7998934388160706,1.0147523880004883,Primary,Primary,Primary,Human use,Mexico Southwest,NA,NA,NA
-105.125,20.125,10,NA,-0.5530799627304077,2.3342039585113525,1.806863784790039,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-104.875,20.125,11,1.4378283023834229,-0.15501175820827484,2.755054473876953,2.2675232887268066,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-104.625,20.125,10,NA,-0.20503003895282745,2.399954080581665,2.2278249263763428,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-104.375,20.125,10,1.7610770463943481,-0.8077605962753296,3.4721662998199463,2.4880917072296143,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-104.125,20.125,10,2.0633797645568848,-0.8668968677520752,3.714702606201172,2.4706673622131348,Human use,Human use,Human use,Human use,Mexico Southwest,Hotspot,NA,Hotspot
-103.875,20.125,11,1.8292855024337769,-1.051266074180603,3.0348386764526367,1.8012199401855469,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-103.625,20.125,11,1.8551430702209473,-0.833635687828064,2.761012554168701,1.8030810356140137,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-103.375,20.125,11,2.648897409439087,-0.08866997808218002,2.718165874481201,1.7833610773086548,Primary,Primary,Primary,Primary,Mexico Southwest,Hotspot,NA,Hotspot
-103.125,20.125,11,3.515817165374756,0.1295076310634613,2.246316432952881,1.3025563955307007,Primary,Primary,Primary,Primary,Mexico Southwest,Hotspot,NA,Hotspot
-102.875,20.125,11,3.4259450435638428,0.581192135810852,1.3765510320663452,0.7636569142341614,Primary,Primary,Primary,Primary,Mexico Southwest,Hotspot,NA,NA
-102.625,20.125,11,3.924534320831299,0.1878928691148758,1.3762435913085938,0.6292251944541931,Human use,Human use,Human use,Human use,Mexico Southwest,Hotspot,NA,NA
-102.375,20.125,11,3.379446268081665,0.0875876322388649,1.6240254640579224,0.693744421005249,Primary,Primary,Primary,Primary,Mexico Southwest,Hotspot,NA,NA
-102.125,20.125,10,2.5082342624664307,-0.37291190028190613,0.8950294256210327,-0.04650353640317917,Primary,Primary,Primary,Primary,Mexico Southwest,Hotspot,NA,NA
-101.875,20.125,10,2.165433168411255,-0.8921538591384888,1.1532065868377686,0.6801573038101196,Human use,Human use,Human use,Human use,Mexico Southwest,Hotspot,NA,NA
-101.625,20.125,10,1.642361044883728,-0.9423759579658508,1.2422245740890503,0.6189937591552734,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,NA
-101.375,20.125,0,1.025031566619873,-1.5450408458709717,0.24696405231952667,0.09113603085279465,Human use,Human use,Human use,Human use,Mexico Southwest,NA,NA,NA
-101.125,20.125,0,0.9759231805801392,-1.2434148788452148,0.5702084302902222,0.5377112030982971,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-100.875,20.125,0,-0.05451234430074692,-1.2768957614898682,0.8650091290473938,0.8520382642745972,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-100.625,20.125,0,-0.3755035698413849,-1.846143126487732,0.6896544694900513,0.7057756185531616,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-100.375,20.125,10,-0.18839754164218903,-2.114224433898926,1.2898077964782715,1.1718518733978271,Human use,Human use,Human use,Human use,Mexico Northeast,NA,Coldspot,NA
-100.125,20.125,10,0.012112308293581009,-1.6459909677505493,1.39461088180542,1.4389737844467163,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-99.875,20.125,0,-1.2186392545700073,-1.0846718549728394,1.2784143686294556,1.7356557846069336,Human use,Human use,Human use,Human use,Mexico Central,NA,NA,NA
-99.625,20.125,0,-1.8014518022537231,-0.7993263602256775,1.4155329465866089,1.6009632349014282,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-99.375,20.125,0,NA,0.5139020085334778,1.2716050148010254,1.6375077962875366,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-99.125,20.125,10,-1.798735499382019,0.5392410755157471,1.3468248844146729,1.7466071844100952,Human use,Human use,Human use,Human use,Mexico Northeast,NA,NA,NA
-98.875,20.125,0,-2.1437623500823975,-0.24701668322086334,1.2541507482528687,1.4184573888778687,Human use,Human use,Human use,Human use,Mexico Northeast,Coldspot,NA,NA
-98.625,20.125,10,-2.238694190979004,-0.3395702540874481,1.5434755086898804,1.253833293914795,Primary,Primary,Human use,Human use,Mexico Northeast,Coldspot,NA,NA
-98.375,20.125,10,-2.1451222896575928,-0.7996551990509033,1.1646475791931152,0.5457977652549744,Human use,Human use,Human use,Human use,Mexico Northeast,Coldspot,NA,NA
-98.125,20.125,0,-1.8605875968933105,-2.1808087825775146,0.5639228820800781,-0.20683284103870392,Primary,Primary,Human use,Human use,Mexico Central,NA,Coldspot,NA
-97.875,20.125,0,-1.4762182235717773,-2.5000226497650146,-0.48541900515556335,-1.0140708684921265,Primary,Primary,Human use,Human use,Mexico Central,NA,Coldspot,NA
-97.625,20.125,0,-0.786461591720581,-1.814781665802002,-1.0363441705703735,-1.7819316387176514,Primary,Human use,Human use,Human use,Mexico Central,NA,NA,NA
-97.375,20.125,0,-1.3632670640945435,-0.9612230062484741,-1.5697160959243774,-2.2960901260375977,Human use,Human use,Human use,Human use,Mexico Central,NA,NA,NA
-97.125,20.125,0,-2.9065775871276855,-1.0715745687484741,-1.6577324867248535,-2.163764715194702,Human use,Human use,Human use,Human use,Mexico Gulf,Coldspot,NA,NA
-96.875,20.125,0,-4.111579895019531,-0.1965021938085556,-1.657819151878357,-2.0442659854888916,Human use,Human use,Human use,Human use,Mexico Gulf,Coldspot,NA,NA
-90.375,20.125,0,-2.0102946758270264,-1.724670648574829,-3.189093828201294,-1.6212451457977295,Primary,Primary,Primary,Primary,Mexico Southeast,Coldspot,NA,Coldspot
-90.125,20.125,0,-2.478714942932129,-1.6154181957244873,-3.5351524353027344,-1.4027535915374756,Primary,Primary,Primary,Primary,Mexico Southeast,Coldspot,NA,Coldspot
-89.875,20.125,0,-2.995948553085327,-1.5538240671157837,-3.7792696952819824,-1.4203966856002808,Primary,Primary,Primary,Primary,Mexico Southeast,Coldspot,NA,Coldspot
-89.625,20.125,0,-2.745901584625244,-1.1774828433990479,-3.4674439430236816,-0.8324089646339417,Primary,Primary,Primary,Primary,Mexico Southeast,Coldspot,NA,Coldspot
-89.375,20.125,0,-2.0034165382385254,-0.9251409769058228,-3.437913179397583,-0.745818555355072,Primary,Primary,Primary,Primary,Mexico Southeast,Coldspot,NA,Coldspot
-89.125,20.125,0,-1.5341380834579468,-0.8084504008293152,-3.257915735244751,-0.4943481385707855,Primary,Primary,Primary,Primary,Mexico Southeast,NA,NA,Coldspot
-88.875,20.125,0,-1.5729061365127563,-0.7666724920272827,-3.4369356632232666,-0.9072906374931335,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,Coldspot
-88.625,20.125,0,-1.8632928133010864,-0.732427716255188,-2.8920841217041016,-1.0201493501663208,Primary,Primary,Primary,Primary,Mexico Southeast,NA,NA,Coldspot
-88.375,20.125,0,NA,-0.9420173168182373,-3.242037057876587,-2.2635912895202637,Primary,Primary,Primary,Primary,Mexico Southeast,NA,NA,Coldspot
-88.125,20.125,0,-2.521913528442383,-0.5655673742294312,-3.1134865283966064,-1.7737334966659546,Primary,Primary,Primary,Primary,Mexico Southeast,Coldspot,NA,Coldspot
-87.875,20.125,0,NA,-0.5100592374801636,-2.474146842956543,-1.1761881113052368,Primary,Primary,Primary,Primary,Mexico Southeast,NA,NA,Coldspot
-87.625,20.125,0,-1.7041226625442505,-0.7419255375862122,-2.02972674369812,-1.2231940031051636,Primary,Primary,Primary,Primary,Mexico Southeast,NA,NA,Coldspot
-105.375,19.875,0,0.11067426204681396,-0.47740131616592407,0.19586347043514252,0.5652990937232971,Human use,Human use,Human use,Human use,Mexico Southwest,NA,NA,NA
-105.125,19.875,10,0.4010207951068878,-0.5653229355812073,1.2321970462799072,1.2559531927108765,Human use,Human use,Human use,Human use,Mexico Southwest,NA,NA,NA
-104.875,19.875,10,NA,-0.34569820761680603,1.5242819786071777,1.368043065071106,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,NA
-104.625,19.875,10,1.1932713985443115,-0.3562408983707428,1.9454492330551147,1.6729987859725952,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,NA
-104.375,19.875,10,0.8537361025810242,-0.7582283020019531,3.2911951541900635,2.079900026321411,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-104.125,19.875,10,1.8716386556625366,-0.8841665387153625,3.3152518272399902,1.874848484992981,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-103.875,19.875,10,NA,-1.1683001518249512,3.00706148147583,1.7059926986694336,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-103.625,19.875,10,2.465393543243408,-1.0257540941238403,2.9982736110687256,1.9796234369277954,Primary,Primary,Primary,Primary,Mexico Southwest,Hotspot,NA,Hotspot
-103.375,19.875,11,2.6142048835754395,-0.13868391513824463,3.201594591140747,2.3803746700286865,Primary,Primary,Primary,Primary,Mexico Southwest,Hotspot,NA,Hotspot
-103.125,19.875,11,2.9984843730926514,0.19612663984298706,2.7896111011505127,1.908949613571167,Primary,Primary,Primary,Primary,Mexico Southwest,Hotspot,NA,Hotspot
-102.875,19.875,10,NA,-0.31258299946784973,1.998392105102539,1.2041935920715332,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-102.625,19.875,11,3.2555153369903564,0.15454936027526855,2.0028762817382812,0.9811646938323975,Primary,Primary,Primary,Primary,Mexico Southwest,Hotspot,NA,Hotspot
-102.375,19.875,10,2.076930284500122,-0.1471235454082489,2.2408950328826904,1.0672701597213745,Primary,Primary,Primary,Primary,Mexico Southwest,Hotspot,NA,Hotspot
